5.930614784000000000e+09 3.816340097273496212e-07
2.965307392000000000e+09 3.816591629401955288e-07
1.976871808000000000e+09 3.817007439010922099e-07
1.482653696000000000e+09 3.817591220922622597e-07
1.186123008000000000e+09 3.818341269834490959e-07
9.884359040000000000e+08 3.819258722614904400e-07
8.472307840000000000e+08 3.820343010829674313e-07
7.413268480000000000e+08 3.821595271347177913e-07
6.589572480000000000e+08 3.823012661996472161e-07
5.930615040000000000e+08 3.824602003987820353e-07
5.391468800000000000e+08 3.826356760328053497e-07
4.942179520000000000e+08 3.828278920536831720e-07
4.562012160000000000e+08 3.830370189916720847e-07
4.236153920000000000e+08 3.832629147382249357e-07
3.953743680000000000e+08 3.835058066670171684e-07
3.706634240000000000e+08 3.837655810912110610e-07
3.488597440000000000e+08 3.840423516976443352e-07
3.294786240000000000e+08 3.843362605948641431e-07
3.121376640000000000e+08 3.846471088309044717e-07
2.965307520000000000e+08 3.849751237794407643e-07
2.824102720000000000e+08 3.853199928016692866e-07
2.695734400000000000e+08 3.856824548620352289e-07
2.578528480000000000e+08 3.860618846829311224e-07
2.471089760000000000e+08 3.864586801682889927e-07
2.372246080000000000e+08 3.868728697398182703e-07
2.281006080000000000e+08 3.873041691804246511e-07
2.196524160000000000e+08 3.877533742979721865e-07
2.118076960000000000e+08 3.882199735016911291e-07
2.045039840000000000e+08 3.887040236350003397e-07
1.976871840000000000e+08 3.892058089149941225e-07
1.913101760000000000e+08 3.897253293416724773e-07
1.853317120000000000e+08 3.902626986018731259e-07
1.797156160000000000e+08 3.908180019607243594e-07
1.744298720000000000e+08 3.913912962616450386e-07
1.694461600000000000e+08 3.919824962395068724e-07
1.647393120000000000e+08 3.925919713765324559e-07
1.602868960000000000e+08 3.932194942990463460e-07
1.560688320000000000e+08 3.938653776458522771e-07
1.520670560000000000e+08 3.945298203689162619e-07
1.482653760000000000e+08 3.952127372031100094e-07
1.446491680000000000e+08 3.959140997267240891e-07
1.412051360000000000e+08 3.966340784700150834e-07
1.379212800000000000e+08 3.973730144934961572e-07
1.347867200000000000e+08 3.981310783274238929e-07
1.317914560000000000e+08 3.989078720678662648e-07
1.289264240000000000e+08 3.997037651970458683e-07
1.261833040000000000e+08 4.005191840406041592e-07
1.235544880000000000e+08 4.013535601643525297e-07
1.210329680000000000e+08 4.022077177978644613e-07
1.186123040000000000e+08 4.030814011457550805e-07
1.162865760000000000e+08 4.039749512685375521e-07
1.140503040000000000e+08 4.048880555274081416e-07
1.118984080000000000e+08 4.058214528868120397e-07
1.098262080000000000e+08 4.067750865033303853e-07
1.078293760000000000e+08 4.077486437381594442e-07
1.059038480000000000e+08 4.087428635557444068e-07
1.040458880000000000e+08 4.097575470041192602e-07
1.022519920000000000e+08 4.107931488306348911e-07
1.005189040000000000e+08 4.118494985050347168e-07
9.884359200000000000e+07 4.129269086661224719e-07
9.722320000000000000e+07 4.140254930007358780e-07
9.565508800000000000e+07 4.151452230871655047e-07
9.413675200000000000e+07 4.162866957813093904e-07
9.266585600000000000e+07 4.174498542397486744e-07
9.124024800000000000e+07 4.186348121493210783e-07
8.985780800000000000e+07 4.198419958356680581e-07
8.851664000000000000e+07 4.210713484553707531e-07
8.721493600000000000e+07 4.223230689603951760e-07
8.595094400000000000e+07 4.235974699895450613e-07
8.472308000000000000e+07 4.248944094342732569e-07
8.352980000000000000e+07 4.262146831024438143e-07
8.236965600000000000e+07 4.275579783552529989e-07
8.124131200000000000e+07 4.289247783617611276e-07
8.014344800000000000e+07 4.303148557482927572e-07
7.907486400000000000e+07 4.317291768529685214e-07
7.803441600000000000e+07 4.331674290369846858e-07
7.702098400000000000e+07 4.346297544088884024e-07
7.603352800000000000e+07 4.361169487765437225e-07
7.507108000000000000e+07 4.376287279228563420e-07
7.413268800000000000e+07 4.391651771129545523e-07
7.321747200000000000e+07 4.407272342632495565e-07
7.232458400000000000e+07 4.423145014698093291e-07
7.145320000000000000e+07 4.439275755885319086e-07
7.060256800000000000e+07 4.455665134628361557e-07
6.977194400000000000e+07 4.472318266834918177e-07
6.896064000000000000e+07 4.489232310334045906e-07
6.816800000000000000e+07 4.506416928506951081e-07
6.739336000000000000e+07 4.523872405570728006e-07
6.663612400000000000e+07 4.541601299479225418e-07
6.589572800000000000e+07 4.559603894449537620e-07
6.517159600000000000e+07 4.577885874823550694e-07
6.446321200000000000e+07 4.596448945903830463e-07
6.377006000000000000e+07 4.615296802512602881e-07
6.309165200000000000e+07 4.634431718386622379e-07
6.242753200000000000e+07 4.653859093650680734e-07
6.177724400000000000e+07 4.673580065173155162e-07
6.114036000000000000e+07 4.693596906690800097e-07
6.051648400000000000e+07 4.713915018328407314e-07
5.990520800000000000e+07 4.734538094908202766e-07
5.930615200000000000e+07 4.755467273298563669e-07
5.871896400000000000e+07 4.776707669407187495e-07
5.814328800000000000e+07 4.798261556970828678e-07
5.757879200000000000e+07 4.820134336114278995e-07
5.702515200000000000e+07 4.842328280574292876e-07
5.648205200000000000e+07 4.864849074692756403e-07
5.594920400000000000e+07 4.887696718469669577e-07
5.542631200000000000e+07 4.910878033115295693e-07
5.491310400000000000e+07 4.934395292366389185e-07
5.440931600000000000e+07 4.958254748999024741e-07
