5.930847744000000000e+09 4.289824673264774901e-08
2.965423872000000000e+09 4.290359356673434377e-08
1.976949248000000000e+09 4.291248245635870262e-08
1.482711936000000000e+09 4.292495603408497118e-08
1.186169600000000000e+09 4.294101785262682824e-08
9.884746240000000000e+08 4.296063949027484341e-08
8.472640000000000000e+08 4.298385647416580468e-08
7.413559680000000000e+08 4.301061906630820886e-08
6.589830400000000000e+08 4.304103029539874115e-08
5.930848000000000000e+08 4.307500489630911034e-08
5.391680000000000000e+08 4.311257839617610443e-08
4.942373120000000000e+08 4.315379342756386905e-08
4.562190720000000000e+08 4.319865354318608297e-08
4.236320000000000000e+08 4.324713032133331581e-08
3.953898240000000000e+08 4.329925928914235556e-08
3.706779840000000000e+08 4.335509729003206303e-08
3.488734080000000000e+08 4.341458748058357742e-08
3.294915200000000000e+08 4.347778670421575953e-08
3.121498880000000000e+08 4.354469851364228816e-08
2.965424000000000000e+08 4.361537264685466653e-08
2.824213120000000000e+08 4.368974515500667621e-08
2.695840000000000000e+08 4.376792617222236004e-08
2.578629440000000000e+08 4.384990504036068160e-08
2.471186560000000000e+08 4.393569241756267729e-08
2.372339040000000000e+08 4.402532027825145633e-08
2.281095360000000000e+08 4.411881349142277031e-08
2.196610400000000000e+08 4.421619337335869204e-08
2.118160000000000000e+08 4.431749189848233073e-08
2.045120000000000000e+08 4.442273038307575916e-08
1.976949120000000000e+08 4.453194435427576536e-08
1.913176800000000000e+08 4.464516933921913733e-08
1.853389920000000000e+08 4.476241954876059026e-08
1.797226720000000000e+08 4.488372695732323336e-08
1.744367040000000000e+08 4.500913419747121225e-08
1.694527840000000000e+08 4.513867324362763611e-08
1.647457600000000000e+08 4.527235830664722016e-08
1.602931840000000000e+08 4.541029596794032841e-08
1.560749440000000000e+08 4.555245425308385165e-08
1.520730080000000000e+08 4.569885803107354150e-08
1.482712000000000000e+08 4.584963519960183476e-08
1.446548160000000000e+08 4.600473602067722823e-08
1.412106560000000000e+08 4.616425641756904952e-08
1.379266880000000000e+08 4.632824612826880184e-08
1.347920000000000000e+08 4.649669804734912759e-08
1.317966240000000000e+08 4.666974007250246359e-08
1.289314720000000000e+08 4.684733667659202183e-08
1.261882640000000000e+08 4.702958733560080873e-08
1.235593280000000000e+08 4.721654534023400629e-08
1.210377120000000000e+08 4.740824977034208132e-08
1.186169520000000000e+08 4.760475391663021583e-08
1.162911440000000000e+08 4.780612528065830702e-08
1.140547680000000000e+08 4.801237807328107010e-08
1.119027840000000000e+08 4.822362242862254789e-08
1.098305200000000000e+08 4.843991874281527998e-08
1.078335920000000000e+08 4.866131675385076960e-08
1.059080000000000000e+08 4.888788396328891395e-08
1.040499600000000000e+08 4.911966300369385863e-08
1.022560000000000000e+08 4.935673914019389485e-08
1.005228400000000000e+08 4.959920474334467144e-08
9.884745600000000000e+07 4.984709889299665520e-08
9.722701600000000000e+07 5.010049974885077972e-08
9.565884000000000000e+07 5.035951389231740905e-08
9.414043200000000000e+07 5.062415908696493716e-08
9.266949600000000000e+07 5.089456323048580089e-08
9.124381600000000000e+07 5.117077250815782463e-08
8.986133600000000000e+07 5.145292547581448162e-08
8.852011200000000000e+07 5.174106476601991744e-08
8.721835200000000000e+07 5.203527919661610213e-08
8.595431200000000000e+07 5.233563982187661168e-08
8.472639200000000000e+07 5.264231361934434972e-08
8.353306400000000000e+07 5.295533611615610425e-08
